STON	STON	STON
0.179921	-0.101484	0.116529
0.159091	-0.074535	0.124307
0.156116	-0.072539	0.125278
0.142230	-0.075533	0.119446
0.130328	-0.065552	0.119446
0.123384	-0.039601	0.130139
0.127352	-0.032614	0.135000
0.129336	-0.029620	0.135972
0.105531	-0.025627	0.135000
0.088670	-0.015646	0.160275
0.100572	-0.004666	0.177773
0.110490	0.019288	0.168052
0.099580	0.013299	0.163192
0.105531	0.024279	0.178745
0.100572	0.022283	0.178745
0.124376	0.054222	0.200132
0.109499	0.040249	0.210825
0.095613	0.043243	0.203049
0.086686	0.053225	0.233184
0.088670	0.035258	0.253598
0.088670	0.071191	0.260404
0.083710	0.055221	0.273041
0.046020	0.037254	0.290539
0.033125	0.027273	0.287622
0.047011	0.048234	0.329424
0.015272	0.032264	0.335257
0.002378	0.021284	0.345950
-0.023411	0.005315	0.374142
-0.043248	0.021284	0.385807
-0.059117	0.042245	0.421775
-0.076971	0.025277	0.429552
-0.116645	0.023280	0.449966
-0.140450	0.027273	0.457744
-0.151361	0.041246	0.480103
-0.165246	0.039250	0.483991
-0.192027	0.052226	0.486907
-0.220791	0.034260	0.498573
-0.235669	0.048234	0.506350
-0.247571	0.066199	0.517043
-0.263441	0.065202	0.505378
-0.283278	0.057217	0.514127
-0.292204	0.048234	0.518988
-0.305099	0.053225	0.507322
-0.303115	0.062207	0.518015
-0.304107	0.078177	0.518015
-0.327911	0.048234	0.509266
-0.347749	0.033262	0.517043
-0.339814	0.047235	0.517043
-0.330887	0.059213	0.523848
-0.340806	0.040249	0.509266
-0.350724	0.022283	0.497601
-0.338822	0.007311	0.514127
-0.346757	0.010305	0.502461
-0.340806	0.007311	0.494684
-0.332871	-0.017642	0.502461
-0.336838	-0.030618	0.497601
-0.317001	-0.043593	0.488852
-0.310058	-0.045589	0.484963
-0.304107	-0.069545	0.481074
-0.311050	-0.111465	0.474270
-0.296172	-0.130430	0.470382
-0.287245	-0.124441	0.476214
-0.288237	-0.138415	0.492740
-0.285262	-0.183331	0.472325
-0.290221	-0.210279	0.469409
-0.292204	-0.205289	0.493712
-0.290221	-0.230242	0.504406
-0.299148	-0.259188	0.480103
-0.308074	-0.284141	0.457744
-0.320969	-0.296118	0.494684
-0.321960	-0.300111	0.498573
-0.309066	-0.309093	0.499545
-0.354692	-0.339037	0.509266
-0.364610	-0.332050	0.501490
-0.362627	-0.347022	0.501490
-0.377504	-0.366984	0.526764
-0.385439	-0.343030	0.529680
-0.392383	-0.362992	0.519959
-0.420155	-0.390940	0.516071
-0.452886	-0.386947	0.522876
-0.446935	-0.350017	0.542318
-0.467764	-0.374969	0.532597
-0.503471	-0.385949	0.524820
-0.511405	-0.372973	0.521904
-0.514381	-0.351014	0.525792
-0.538186	-0.352013	0.528708
-0.564966	-0.338039	0.506350
-0.572901	-0.321071	0.495656
-0.583811	-0.321071	0.507322
-0.607616	-0.285138	0.503433
